,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
312,26.898775498072307,1.708925422852168,0.48296666145324707,0.049223245293695685,False,10,sqrt,2,10,500,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 16}",0.9756801319043693,0.9785655399835119,0.9711340206185567,0.9751265641688126,0.00305905191699576,417
313,51.87408781051636,0.9737828470339358,0.8899641831715902,0.014234316979161978,False,10,sqrt,2,10,1000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000, 'random_state': 16}",0.9752679307502061,0.9789777411376752,0.9715463917525773,0.9752640212134862,0.0030338369418067357,351
314,106.32978908220927,1.3580052096698503,2.030556042989095,0.1534760816158534,False,10,sqrt,2,10,2000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 2000, 'random_state': 16}",0.9740313272877164,0.9785655399835119,0.9711340206185567,0.9745769626299284,0.003058339251176388,519
315,28.636358976364136,1.4137466824267875,0.6270329157511393,0.12058984788718084,False,10,sqrt,4,2,500,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 16}",0.9744435284418796,0.9781533388293487,0.9715463917525773,0.9747144196746019,0.0027040677954751854,509
316,53.89104914665222,3.931107166649801,0.8932844797770182,0.06343578486270167,False,10,sqrt,4,2,1000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 16}",0.9744435284418796,0.9798021434460017,0.9715463917525773,0.9752640212134862,0.0034199673777258904,351
317,108.94412342707317,7.610931539930953,1.9342246850331624,0.07039375262204947,False,10,sqrt,4,2,2000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 2000, 'random_state': 16}",0.9740313272877164,0.9781533388293487,0.9715463917525773,0.9745770192898808,0.002724735123485631,515
318,26.676255226135254,1.9668779971075505,0.4582680066426595,0.023659452826727188,False,10,sqrt,4,5,500,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 16}",0.9744435284418796,0.9781533388293487,0.9715463917525773,0.9747144196746019,0.0027040677954751854,509
319,50.32577935854594,0.2565777390919304,0.8751915295918783,0.01552656878155566,False,10,sqrt,4,5,1000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000, 'random_state': 16}",0.9744435284418796,0.9798021434460017,0.9715463917525773,0.9752640212134862,0.0034199673777258904,351
320,102.88051883379619,2.3532448949394356,1.9517913659413655,0.06397709783347987,False,10,sqrt,4,5,2000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 2000, 'random_state': 16}",0.9740313272877164,0.9781533388293487,0.9715463917525773,0.9745770192898808,0.002724735123485631,515
321,26.98533320426941,2.111970346810253,0.4940359592437744,0.040087953039275016,False,10,sqrt,4,10,500,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 16}",0.9744435284418796,0.9785655399835119,0.9707216494845361,0.9745769059699759,0.0032036434168751893,529
